# r[L0]  F[rad]  Fp[rad/L0]
1.400719899999957896e+01 -2.282953121435914862e-02 -1.537145223343776811e-02
1.401219799999957871e+01 -2.290650328349908699e-02 -1.542356410793868822e-02
1.401719699999957847e+01 -2.298373630563868911e-02 -1.547585441531947915e-02
1.402219599999957822e+01 -2.306123117428936220e-02 -1.552832376622776192e-02
1.402719499999957797e+01 -2.313898878602038342e-02 -1.558097277341062743e-02
1.403219399999957773e+01 -2.321701004046941921e-02 -1.563380205172172285e-02
1.403719299999957748e+01 -2.329529584035306897e-02 -1.568681221812835008e-02
1.404219199999957723e+01 -2.337384709147744682e-02 -1.574000389171859027e-02
1.404719099999957699e+01 -2.345266470274880166e-02 -1.579337769370845607e-02
1.405218999999957674e+01 -2.353174958618418217e-02 -1.584693424744906820e-02
1.405718899999957650e+01 -2.361110265692211579e-02 -1.590067417843384762e-02
1.406218799999957625e+01 -2.369072483323334324e-02 -1.595459811430572500e-02
1.406718699999957600e+01 -2.377061703653158067e-02 -1.600870668486440232e-02
1.407218599999957576e+01 -2.385078019138431663e-02 -1.606300052207360052e-02
1.407718499999957551e+01 -2.393121522552365057e-02 -1.611748026006835921e-02
1.408218399999957526e+01 -2.401192306985716618e-02 -1.617214653516234335e-02
1.408718299999957502e+01 -2.409290465847884269e-02 -1.622699998585518458e-02
1.409218199999957477e+01 -2.417416092867999411e-02 -1.628204125283983297e-02
1.409718099999957452e+01 -2.425569282096025694e-02 -1.633727097900995046e-02
1.410217999999957428e+01 -2.433750127903860916e-02 -1.639268980946730764e-02
1.410717899999957403e+01 -2.441958724986443077e-02 -1.644829839152922232e-02
1.411217799999957379e+01 -2.450195168362858875e-02 -1.650409737473601188e-02
1.411717699999957354e+01 -2.458459553377457737e-02 -1.656008741085846989e-02
1.412217599999957329e+01 -2.466751975700968297e-02 -1.661626915390537057e-02
1.412717499999957305e+01 -2.475072531331619016e-02 -1.667264326013099401e-02
1.413217399999957280e+01 -2.483421316596262987e-02 -1.672921038804267915e-02
1.413717299999957255e+01 -2.491798428151505845e-02 -1.678597119840839411e-02
1.414217199999957231e+01 -2.500203962984837505e-02 -1.684292635426434120e-02
1.414717099999957206e+01 -2.508638018415768056e-02 -1.690007652092257590e-02
1.415216999999957181e+01 -2.517100692096968170e-02 -1.695742236597865688e-02
1.415716899999957157e+01 -2.525592082015411244e-02 -1.701496455931931703e-02
1.416216799999957132e+01 -2.534112286493521785e-02 -1.707270377313015869e-02
1.416716699999957108e+01 -2.542661404190325533e-02 -1.713064068190337311e-02
1.417216599999957083e+01 -2.551239534102605830e-02 -1.718877596244549472e-02
1.417716499999957058e+01 -2.559846775566061022e-02 -1.724711029388516226e-02
1.418216399999957034e+01 -2.568483228256468465e-02 -1.730564435768091811e-02
1.418716299999957009e+01 -2.577148992190849905e-02 -1.736437883762902840e-02
1.419216199999956984e+01 -2.585844167728643464e-02 -1.742331441987132398e-02
1.419716099999956960e+01 -2.594568855572877003e-02 -1.748245179290306914e-02
1.420215999999956935e+01 -2.603323156771347041e-02 -1.754179164758086495e-02
1.420715899999956910e+01 -2.612107172717801837e-02 -1.760133467713055969e-02
1.421215799999956886e+01 -2.620921005153126204e-02 -1.766108157715519378e-02
1.421715699999956861e+01 -2.629764756166533615e-02 -1.772103304564297613e-02
1.422215599999956837e+01 -2.638638528196758995e-02 -1.778118978297527075e-02
1.422715499999956812e+01 -2.647542424033258110e-02 -1.784155249193462509e-02
1.423215399999956787e+01 -2.656476546817409384e-02 -1.790212187771280522e-02
1.423715299999956763e+01 -2.665441000043720574e-02 -1.796289864791887278e-02
1.424215199999956738e+01 -2.674435887561039255e-02 -1.802388351258728261e-02
1.424715099999956713e+01 -2.683461313573766785e-02 -1.808507718418600127e-02
1.425214999999956689e+01 -2.692517382643077467e-02 -1.814648037762465679e-02
1.425714899999956664e+01 -2.701604199688140834e-02 -1.820809381026270574e-02
1.426214799999956639e+01 -2.710721869987348445e-02 -1.826991820191763843e-02
1.426714699999956615e+01 -2.719870499179544848e-02 -1.833195427487320159e-02
1.427214599999956590e+01 -2.729050193265262353e-02 -1.839420275388764167e-02
1.427714499999956566e+01 -2.738261058607959972e-02 -1.845666436620198650e-02
1.428214399999956541e+01 -2.747503201935266870e-02 -1.851933984154835108e-02
1.428714299999956516e+01 -2.756776730340229631e-02 -1.858222991215825390e-02
1.429214199999956492e+01 -2.766081751282564033e-02 -1.864533531277098172e-02
1.429714099999956467e+01 -2.775418372589910643e-02 -1.870865678064196139e-02
1.430213999999956442e+01 -2.784786702459094571e-02 -1.877219505555117324e-02
1.430713899999956418e+01 -2.794186849457389391e-02 -1.883595087981157143e-02
1.431213799999956393e+01 -2.803618922523786264e-02 -1.889992499827755634e-02
1.431713699999956368e+01 -2.813083030970265838e-02 -1.896411815835345044e-02
1.432213599999956344e+01 -2.822579284483075351e-02 -1.902853111000200881e-02
1.432713499999956319e+01 -2.832107793124009551e-02 -1.909316460575296442e-02
1.433213399999956295e+01 -2.841668667331696471e-02 -1.915801940071158033e-02
1.433713299999956270e+01 -2.851262017922886333e-02 -1.922309625256725038e-02
1.434213199999956245e+01 -2.860887956093746687e-02 -1.928839592160211044e-02
1.434713099999956221e+01 -2.870546593421159295e-02 -1.935391917069968770e-02
1.435212999999956196e+01 -2.880238041864023948e-02 -1.941966676535356040e-02
1.435712899999956171e+01 -2.889962413764564711e-02 -1.948563947367606963e-02
1.436212799999956147e+01 -2.899719821849641027e-02 -1.955183806640703112e-02
1.436712699999956122e+01 -2.909510379232064375e-02 -1.961826331692249556e-02
1.437212599999956097e+01 -2.919334199411917005e-02 -1.968491600124351940e-02
1.437712499999956073e+01 -2.929191396277877266e-02 -1.975179689804497027e-02
1.438212399999956048e+01 -2.939082084108548751e-02 -1.981890678866436370e-02
1.438712299999956024e+01 -2.949006377573792220e-02 -1.988624645711071712e-02
1.439212199999955999e+01 -2.958964391736064806e-02 -1.995381669007344205e-02
1.439712099999955974e+01 -2.968956242051761299e-02 -2.002161827693125021e-02
1.440211999999955950e+01 -2.978982044372560645e-02 -2.008965200976110116e-02
1.440711899999955925e+01 -2.989041914946777637e-02 -2.015791868334716741e-02
1.441211799999955900e+01 -2.999135970420718431e-02 -2.022641909518983067e-02
1.441711699999955876e+01 -3.009264327840039874e-02 -2.029515404551469893e-02
1.442211599999955851e+01 -3.019427104651115079e-02 -2.036412433728166868e-02
1.442711499999955826e+01 -3.029624418702402122e-02 -2.043333077619399057e-02
1.443211399999955802e+01 -3.039856388245817595e-02 -2.050277417070738711e-02
1.443711299999955777e+01 -3.050123131938114671e-02 -2.057245533203917384e-02
1.444211199999955753e+01 -3.060424768842267065e-02 -2.064237507417742909e-02
1.444711099999955728e+01 -3.070761418428854736e-02 -2.071253421389018107e-02
1.445210999999955703e+01 -3.081133200577457210e-02 -2.078293357073462272e-02
1.445710899999955679e+01 -3.091540235578049689e-02 -2.085357396706635433e-02
1.446210799999955654e+01 -3.101982644132404363e-02 -2.092445622804866082e-02
1.446710699999955629e+01 -3.112460547355495877e-02 -2.099558118166180987e-02
1.447210599999955605e+01 -3.122974066776912708e-02 -2.106694965871238126e-02
1.447710499999955580e+01 -3.133523324342271654e-02 -2.113856249284262051e-02
1.448210399999955555e+01 -3.144108442414638577e-02 -2.121042052053982718e-02
1.448710299999955531e+01 -3.154729543775951911e-02 -2.128252458114577098e-02
1.449210199999955506e+01 -3.165386751628451734e-02 -2.135487551686612168e-02
1.449710099999955482e+01 -3.176080189596116460e-02 -2.142747417277992769e-02
1.450209999999955457e+01 -3.186809981726097807e-02 -2.150032139684911192e-02
1.450709899999955432e+01 -3.197576252490167553e-02 -2.157341803992799539e-02
1.451209799999955408e+01 -3.208379126786163604e-02 -2.164676495577285906e-02
1.451709699999955383e+01 -3.219218729939443691e-02 -2.172036300105151946e-02
1.452209599999955358e+01 -3.230095187704345311e-02 -2.179421303535294605e-02
1.452709499999955334e+01 -3.241008626265644982e-02 -2.186831592119689235e-02
1.453209399999955309e+01 -3.251959172240027202e-02 -2.194267252404357577e-02
1.453709299999955284e+01 -3.262946952677558965e-02 -2.201728371230337114e-02
1.454209199999955260e+01 -3.273972095063162890e-02 -2.209215035734653221e-02
1.454709099999955235e+01 -3.285034727318102837e-02 -2.216727333351295806e-02
1.455208999999955211e+01 -3.296134977801468136e-02 -2.224265351812196659e-02
1.455708899999955186e+01 -3.307272975311668223e-02 -2.231829179148210954e-02
1.456208799999955161e+01 -3.318448849087927283e-02 -2.239418903690101881e-02
1.456708699999955137e+01 -3.329662728811787209e-02 -2.247034614069527703e-02
1.457208599999955112e+01 -3.340914744608612652e-02 -2.254676399220030894e-02
1.457708499999955087e+01 -3.352205027049105085e-02 -2.262344348378032138e-02
1.458208399999955063e+01 -3.363533707150816177e-02 -2.270038551083825712e-02
1.458708299999955038e+01 -3.374900916379672960e-02 -2.277759097182577644e-02
1.459208199999955013e+01 -3.386306786651500922e-02 -2.285506076825328040e-02
1.459708099999954989e+01 -3.397751450333558881e-02 -2.293279580469995832e-02
1.460207999999954964e+01 -3.409235040246072490e-02 -2.301079698882385269e-02
1.460707899999954940e+01 -3.420757689663778134e-02 -2.308906523137197603e-02
1.461207799999954915e+01 -3.432319532317468225e-02 -2.316760144619043477e-02
1.461707699999954890e+01 -3.443920702395544126e-02 -2.324640655023459471e-02
1.462207599999954866e+01 -3.455561334545572544e-02 -2.332548146357927774e-02
1.462707499999954841e+01 -3.467241563875846783e-02 -2.340482710942898281e-02
1.463207399999954816e+01 -3.478961525956955625e-02 -2.348444441412812778e-02
1.463707299999954792e+01 -3.490721356823352911e-02 -2.356433430717134667e-02
1.464207199999954767e+01 -3.502521192974937525e-02 -2.364449772121378704e-02
1.464707099999954742e+01 -3.514361171378634074e-02 -2.372493559208145933e-02
1.465206999999954718e+01 -3.526241429469981897e-02 -2.380564885878160009e-02
1.465706899999954693e+01 -3.538162105154726844e-02 -2.388663846351307685e-02
1.466206799999954669e+01 -3.550123336810420693e-02 -2.396790535167681382e-02
1.466706699999954644e+01 -3.562125263288022647e-02 -2.404945047188625229e-02
1.467206599999954619e+01 -3.574168023913509157e-02 -2.413127477597784912e-02
1.467706499999954595e+01 -3.586251758489487906e-02 -2.421337921902157880e-02
1.468206399999954570e+01 -3.598376607296816659e-02 -2.429576475933149446e-02
1.468706299999954545e+01 -3.610542711096226265e-02 -2.437843235847630616e-02
1.469206199999954521e+01 -3.622750211129953379e-02 -2.446138298128998703e-02
1.469706099999954496e+01 -3.634999249123371801e-02 -2.454461759588241407e-02
1.470205999999954471e+01 -3.647289967286634904e-02 -2.462813717365003319e-02
1.470705899999954447e+01 -3.659622508316321549e-02 -2.471194268928656249e-02
1.471205799999954422e+01 -3.671997015397085451e-02 -2.479603512079372324e-02
1.471705699999954398e+01 -3.684413632203313582e-02 -2.488041544949199518e-02
1.472205599999954373e+01 -3.696872502900785951e-02 -2.496508466003140650e-02
1.472705499999954348e+01 -3.709373772148343018e-02 -2.505004374040235501e-02
1.473205399999954324e+01 -3.721917585099560055e-02 -2.513529368194646410e-02
1.473705299999954299e+01 -3.734504087404423578e-02 -2.522083547936744899e-02
1.474205199999954274e+01 -3.747133425211015417e-02 -2.530667013074203858e-02
1.474705099999954250e+01 -3.759805745167200258e-02 -2.539279863753091115e-02
1.475204999999954225e+01 -3.772521194422321505e-02 -2.547922200458967515e-02
1.475704899999954200e+01 -3.785279920628901312e-02 -2.556594124017985345e-02
1.476204799999954176e+01 -3.798082071944344773e-02 -2.565295735597993357e-02
1.476704699999954151e+01 -3.810927797032651748e-02 -2.574027136709641783e-02
1.477204599999954127e+01 -3.823817245066132853e-02 -2.582788429207492215e-02
1.477704499999954102e+01 -3.836750565727131690e-02 -2.591579715291129904e-02
1.478204399999954077e+01 -3.849727909209752635e-02 -2.600401097506278500e-02
1.478704299999954053e+01 -3.862749426221592786e-02 -2.609252678745919637e-02
1.479204199999954028e+01 -3.875815267985481538e-02 -2.618134562251413222e-02
1.479704099999954003e+01 -3.888925586241226418e-02 -2.627046851613623266e-02
1.480203999999953979e+01 -3.902080533247359595e-02 -2.635989650774044069e-02
1.480703899999953954e+01 -3.915280261782897592e-02 -2.644963064025931954e-02
1.481203799999953930e+01 -3.928524925149098901e-02 -2.653967196015438387e-02
1.481703699999953905e+01 -3.941814677171232711e-02 -2.663002151742747611e-02
1.482203599999953880e+01 -3.955149672200352490e-02 -2.672068036563214968e-02
1.482703499999953856e+01 -3.968530065115072336e-02 -2.681164956188511472e-02
1.483203399999953831e+01 -3.981956011323352362e-02 -2.690293016687768379e-02
1.483703299999953806e+01 -3.995427666764287539e-02 -2.699452324488727656e-02
1.484203199999953782e+01 -4.008945187909904867e-02 -2.708642986378892795e-02
1.484703099999953757e+01 -4.022508731766962636e-02 -2.717865109506684487e-02
1.485202999999953732e+01 -4.036118455878759392e-02 -2.727118801382599073e-02
1.485702899999953708e+01 -4.049774518326946376e-02 -2.736404169880369761e-02
1.486202799999953683e+01 -4.063477077733344822e-02 -2.745721323238130632e-02
1.486702699999953659e+01 -4.077226293261772272e-02 -2.755070370059584800e-02
1.487202599999953634e+01 -4.091022324619872363e-02 -2.764451419315174657e-02
1.487702499999953609e+01 -4.104865332060950861e-02 -2.773864580343254893e-02
1.488202399999953585e+01 -4.118755476385818626e-02 -2.783309962851270372e-02
1.488702299999953560e+01 -4.132692918944638749e-02 -2.792787676916934705e-02
1.489202199999953535e+01 -4.146677821638779932e-02 -2.802297832989413678e-02
1.489702099999953511e+01 -4.160710346922678188e-02 -2.811840541890511455e-02
1.490201999999953486e+01 -4.174790657805701327e-02 -2.821415914815858864e-02
1.490701899999953461e+01 -4.188918917854021068e-02 -2.831024063336106192e-02
1.491201799999953437e+01 -4.203095291192490701e-02 -2.840665099398117718e-02
1.491701699999953412e+01 -4.217319942506528307e-02 -2.850339135326170059e-02
1.492201599999953388e+01 -4.231593037044006911e-02 -2.860046283823153637e-02
1.492701499999953363e+01 -4.245914740617150185e-02 -2.869786657971776928e-02
1.493201399999953338e+01 -4.260285219604435097e-02 -2.879560371235773825e-02
1.493701299999953314e+01 -4.274704640952497331e-02 -2.889367537461114480e-02
1.494201199999953289e+01 -4.289173172178047111e-02 -2.899208270877218566e-02
1.494701099999953264e+01 -4.303690981369788504e-02 -2.909082686098171666e-02
1.495200999999953240e+01 -4.318258237190345655e-02 -2.918990898123945826e-02
1.495700899999953215e+01 -4.332875108878193882e-02 -2.928933022341621145e-02
1.496200799999953190e+01 -4.347541766249599093e-02 -2.938909174526612919e-02
1.496700699999953166e+01 -4.362258379700562072e-02 -2.948919470843899479e-02
1.497200599999953141e+01 -4.377025120208768300e-02 -2.958964027849254538e-02
1.497700499999953117e+01 -4.391842159335544726e-02 -2.969042962490482662e-02
1.498200399999953092e+01 -4.406709669227823478e-02 -2.979156392108656473e-02
1.498700299999953067e+01 -4.421627822620109033e-02 -2.989304434439358366e-02
1.499200199999953043e+01 -4.436596792836455805e-02 -2.999487207613924997e-02
1.499700099999953018e+01 -4.451616753792448505e-02 -3.009704830160693859e-02
1.500199999999952993e+01 -4.466687879997188748e-02 -3.019957421006253667e-02
1.500699899999952969e+01 -4.481810346555292063e-02 -3.030245099476698220e-02
1.501199799999952944e+01 -4.496984329168884909e-02 -3.040567985298882336e-02
1.501699699999952919e+01 -4.512210004139612790e-02 -3.050926198601681613e-02
1.502199599999952895e+01 -4.527487548370653231e-02 -3.061319859917254263e-02
1.502699499999952870e+01 -4.542817139368734991e-02 -3.071749090182307115e-02
1.503199399999952846e+01 -4.558198955246162837e-02 -3.082214010739364393e-02
1.503699299999952821e+01 -4.573633174722849248e-02 -3.092714743338038572e-02
1.504199199999952796e+01 -4.589119977128353761e-02 -3.103251410136305746e-02
1.504699099999952772e+01 -4.604659542403927858e-02 -3.113824133701782390e-02
1.505198999999952747e+01 -4.620252051104563329e-02 -3.124433037013006620e-02
1.505698899999952722e+01 -4.635897684401052432e-02 -3.135078243460721892e-02
1.506198799999952698e+01 -4.651596624082050824e-02 -3.145759876849162778e-02
1.506698699999952673e+01 -4.667349052556148126e-02 -3.156478061397344909e-02
1.507198599999952648e+01 -4.683155152853942654e-02 -3.167232921740359419e-02
1.507698499999952624e+01 -4.699015108630127946e-02 -3.178024582930664976e-02
1.508198399999952599e+01 -4.714929104165579976e-02 -3.188853170439390206e-02
1.508698299999952575e+01 -4.730897324369454093e-02 -3.199718810157631960e-02
1.509198199999952550e+01 -4.746919954781287504e-02 -3.210621628397763300e-02
1.509698099999952525e+01 -4.762997181573108696e-02 -3.221561751894737313e-02
1.510197999999952501e+01 -4.779129191551553801e-02 -3.232539307807401341e-02
1.510697899999952476e+01 -4.795316172159987123e-02 -3.243554423719807039e-02
1.511197799999952451e+01 -4.811558311480632066e-02 -3.254607227642529466e-02
1.511697699999952427e+01 -4.827855798236706242e-02 -3.265697848013984772e-02
1.512197599999952402e+01 -4.844208821794561415e-02 -3.276826413701753454e-02
1.512697499999952377e+01 -4.860617572165835260e-02 -3.287993054003904986e-02
1.513197399999952353e+01 -4.877082240009604497e-02 -3.299197898650327310e-02
1.513697299999952328e+01 -4.893603016634547748e-02 -3.310441077804055637e-02
1.514197199999952304e+01 -4.910180094001114631e-02 -3.321722722062608879e-02
1.514697099999952279e+01 -4.926813664723700414e-02 -3.333042962459324687e-02
1.515196999999952254e+01 -4.943503922072826906e-02 -3.344401930464700745e-02
1.515696899999952230e+01 -4.960251059977334454e-02 -3.355799757987736054e-02
1.516196799999952205e+01 -4.977055273026573939e-02 -3.367236577377277773e-02
1.516696699999952180e+01 -4.993916756472610574e-02 -3.378712521423369447e-02
1.517196599999952156e+01 -5.010835706232432546e-02 -3.390227723358600620e-02
1.517696499999952131e+01 -5.027812318890166610e-02 -3.401782316859464084e-02
1.518196399999952106e+01 -5.044846791699301308e-02 -3.413376436047711043e-02
1.518696299999952082e+01 -5.061939322584915052e-02 -3.425010215491711141e-02
1.519196199999952057e+01 -5.079090110145913217e-02 -3.436683790207814559e-02
1.519696099999952033e+01 -5.096299353657269410e-02 -3.448397295661718986e-02
1.520195999999952008e+01 -5.113567253072277136e-02 -3.460150867769836575e-02
1.520695899999951983e+01 -5.130894009024805635e-02 -3.471944642900667150e-02
1.521195799999951959e+01 -5.148279822831562658e-02 -3.483778757876169335e-02
1.521695699999951934e+01 -5.165724896494364865e-02 -3.495653349973139312e-02
1.522195599999951909e+01 -5.183229432702415873e-02 -3.507568556924589576e-02
1.522695499999951885e+01 -5.200793634834589840e-02 -3.519524516921130469e-02
1.523195399999951860e+01 -5.218417706961722691e-02 -3.531521368612357270e-02
1.523695299999951835e+01 -5.236101853848908888e-02 -3.543559251108235886e-02
1.524195199999951811e+01 -5.253846280957807924e-02 -3.555638303980493409e-02
1.524695099999951786e+01 -5.271651194448955663e-02 -3.567758667264012834e-02
1.525194999999951762e+01 -5.289516801184082628e-02 -3.579920481458227083e-02
1.525694899999951737e+01 -5.307443308728439224e-02 -3.592123887528519272e-02
1.526194799999951712e+01 -5.325430925353130673e-02 -3.604369026907621593e-02
1.526694699999951688e+01 -5.343479860037454732e-02 -3.616656041497021135e-02
1.527194599999951663e+01 -5.361590322471249115e-02 -3.628985073668366396e-02
1.527694499999951638e+01 -5.379762523057246559e-02 -3.641356266264875186e-02
1.528194399999951614e+01 -5.397996672913433353e-02 -3.653769762602747384e-02
1.528694299999951589e+01 -5.416292983875419659e-02 -3.666225706472579088e-02
1.529194199999951564e+01 -5.434651668498812621e-02 -3.678724242140778838e-02
1.529694099999951540e+01 -5.453072940061600565e-02 -3.691265514350988014e-02
1.530193999999951515e+01 -5.471557012566539979e-02 -3.703849668325502609e-02
1.530693899999951491e+01 -5.490104100743553595e-02 -3.716476849766697788e-02
1.531193799999951466e+01 -5.508714420052132632e-02 -3.729147204858455911e-02
1.531693699999951441e+01 -5.527388186683748761e-02 -3.741860880267594558e-02
1.532193599999951417e+01 -5.546125617564270915e-02 -3.754618023145300104e-02
1.532693499999951392e+01 -5.564926930356391133e-02 -3.767418781128561989e-02
1.533193399999951367e+01 -5.583792343462054553e-02 -3.780263302341609760e-02
1.533693299999951343e+01 -5.602722076024901215e-02 -3.793151735397351509e-02
1.534193199999951318e+01 -5.621716347932710633e-02 -3.806084229398818547e-02
1.534693099999951293e+01 -5.640775379819858160e-02 -3.819060933940607305e-02
1.535192999999951269e+01 -5.659899393069772744e-02 -3.832081999110327486e-02
1.535692899999951244e+01 -5.679088609817406486e-02 -3.845147575490050901e-02
1.536192799999951220e+01 -5.698343252951711124e-02 -3.858257814157762394e-02
1.536692699999951195e+01 -5.717663546118119389e-02 -3.871412866688814236e-02
1.537192599999951170e+01 -5.737049713721036059e-02 -3.884612885157383289e-02
1.537692499999951146e+01 -5.756501980926333195e-02 -3.897858022137926787e-02
1.538192399999951121e+01 -5.776020573663856461e-02 -3.911148430706646445e-02
1.538692299999951096e+01 -5.795605718629937703e-02 -3.924484264442949094e-02
1.539192199999951072e+01 -5.815257643289911682e-02 -3.937865677430912870e-02
1.539692099999951047e+01 -5.834976575880645305e-02 -3.951292824260753400e-02
1.540191999999951022e+01 -5.854762745413068931e-02 -3.964765860030296241e-02
1.540691899999950998e+01 -5.874616381674718779e-02 -3.978284940346445836e-02
1.541191799999950973e+01 -5.894537715232286978e-02 -3.991850221326661424e-02
1.541691699999950949e+01 -5.914526977434174382e-02 -4.005461859600431551e-02
1.542191599999950924e+01 -5.934584400413055877e-02 -4.019120012310753443e-02
1.542691499999950899e+01 -5.954710217088451246e-02 -4.032824837115613070e-02
1.543191399999950875e+01 -5.974904661169302966e-02 -4.046576492189466606e-02
1.543691299999950850e+01 -5.995167967156560945e-02 -4.060375136224726733e-02
1.544191199999950825e+01 -6.015500370345776976e-02 -4.074220928433246874e-02
1.544691099999950801e+01 -6.035902106829703351e-02 -4.088114028547810280e-02
1.545190999999950776e+01 -6.056373413500903274e-02 -4.102054596823621196e-02
1.545690899999950751e+01 -6.076914528054362663e-02 -4.116042794039795338e-02
1.546190799999950727e+01 -6.097525688990116516e-02 -4.130078781500856611e-02
1.546690699999950702e+01 -6.118207135615876674e-02 -4.144162721038230357e-02
1.547190599999950678e+01 -6.138959108049670682e-02 -4.158294775011743549e-02
1.547690499999950653e+01 -6.159781847222486201e-02 -4.172475106311122200e-02
1.548190399999950628e+01 -6.180675594880925133e-02 -4.186703878357495023e-02
1.548690299999950604e+01 -6.201640593589861916e-02 -4.200981255104895007e-02
1.549190199999950579e+01 -6.222677086735113605e-02 -4.215307401041765156e-02
1.549690099999950554e+01 -6.243785318526112738e-02 -4.229682481192465621e-02
1.550189999999950530e+01 -6.264965533998592684e-02 -4.244106661118780821e-02
1.550689899999950505e+01 -6.286217979017273694e-02 -4.258580106921430047e-02
1.551189799999950480e+01 -6.307542900278567677e-02 -4.273102985241580137e-02
1.551689699999950456e+01 -6.328940545313276045e-02 -4.287675463262356768e-02
1.552189599999950431e+01 -6.350411162489309758e-02 -4.302297708710360602e-02
1.552689499999950407e+01 -6.371955001014403819e-02 -4.316969889857182746e-02
1.553189399999950382e+01 -6.393572310938849812e-02 -4.331692175520923671e-02
1.553689299999950357e+01 -6.415263343158231213e-02 -4.346464735067710750e-02
1.554189199999950333e+01 -6.437028349416162865e-02 -4.361287738413219955e-02
1.554689099999950308e+01 -6.458867582307045718e-02 -4.376161356024198257e-02
1.555188999999950283e+01 -6.480781295278827125e-02 -4.391085758919986010e-02
1.555688899999950259e+01 -6.502769742635761130e-02 -4.406061118674041432e-02
1.556188799999950234e+01 -6.524833179541186801e-02 -4.421087607415468551e-02
1.556688699999950209e+01 -6.546971862020309341e-02 -4.436165397830542367e-02
1.557188599999950185e+01 -6.569186046962989523e-02 -4.451294663164237497e-02
1.557688499999950160e+01 -6.591475992126535899e-02 -4.466475577221758891e-02
1.558188399999950136e+01 -6.613841956138516442e-02 -4.481708314370071861e-02
1.558688299999950111e+01 -6.636284198499563247e-02 -4.496993049539434184e-02
1.559188199999950086e+01 -6.658802979586199433e-02 -4.512329958224927523e-02
1.559688099999950062e+01 -6.681398560653660501e-02 -4.527719216487994386e-02
1.560187999999950037e+01 -6.704071203838733728e-02 -4.543161000957968848e-02
1.560687899999950012e+01 -6.726821172162597562e-02 -4.558655488833616987e-02
1.561187799999949988e+01 -6.749648729533674896e-02 -4.574202857884668988e-02
1.561687699999949963e+01 -6.772554140750489116e-02 -4.589803286453360276e-02
1.562187599999949938e+01 -6.795537671504529864e-02 -4.605456953455968477e-02
1.562687499999949914e+01 -6.818599588383128518e-02 -4.621164038384351080e-02
1.563187399999949889e+01 -6.841740158872337829e-02 -4.636924721307488645e-02
1.563687299999949865e+01 -6.864959651359821280e-02 -4.652739182873021767e-02
1.564187199999949840e+01 -6.888258335137749377e-02 -4.668607604308794984e-02
1.564687099999949815e+01 -6.911636480405702887e-02 -4.684530167424395819e-02
1.565186999999949791e+01 -6.935094358273587167e-02 -4.700507054612700075e-02
1.565686899999949766e+01 -6.958632240764550669e-02 -4.716538448851412962e-02
1.566186799999949741e+01 -6.982250400817913150e-02 -4.732624533704610920e-02
1.566686699999949717e+01 -7.005949112292098047e-02 -4.748765493324288295e-02
1.567186599999949692e+01 -7.029728649967578735e-02 -4.764961512451898473e-02
1.567686499999949667e+01 -7.053589289549826169e-02 -4.781212776419900556e-02
1.568186399999949643e+01 -7.077531307672271788e-02 -4.797519471153301879e-02
1.568686299999949618e+01 -7.101554981899267649e-02 -4.813881783171203993e-02
1.569186199999949594e+01 -7.125660590729063215e-02 -4.830299899588346574e-02
1.569686099999949569e+01 -7.149848413596787688e-02 -4.846774008116653404e-02
1.570185999999949544e+01 -7.174118730877436512e-02 -4.863304297066775583e-02
1.570685899999949520e+01 -7.198471823888871746e-02 -4.879890955349638904e-02
1.571185799999949495e+01 -7.222907974894823835e-02 -4.896534172477987751e-02
1.571685699999949470e+01 -7.247427467107905863e-02 -4.913234138567929010e-02
1.572185599999949446e+01 -7.272030584692630584e-02 -4.929991044340477357e-02
1.572685499999949421e+01 -7.296717612768441330e-02 -4.946805081123099856e-02
1.573185399999949396e+01 -7.321488837412747086e-02 -4.963676440851259863e-02
1.573685299999949372e+01 -7.346344545663963110e-02 -4.980605316069960931e-02
1.574185199999949347e+01 -7.371285025524566825e-02 -4.997591899935290016e-02
1.574685099999949323e+01 -7.396310565964152317e-02 -5.014636386215960695e-02
1.575184999999949298e+01 -7.421421456922497328e-02 -5.031738969294854286e-02
1.575684899999949273e+01 -7.446617989312637187e-02 -5.048899844170563755e-02
1.576184799999949249e+01 -7.471900455023949839e-02 -5.066119206458932073e-02
1.576684699999949224e+01 -7.497269146925240879e-02 -5.083397252394594723e-02
1.577184599999949199e+01 -7.522724358867843852e-02 -5.100734178832519450e-02
1.577684499999949175e+01 -7.548266385688723323e-02 -5.118130183249543913e-02
1.578184399999949150e+01 -7.573895523213589054e-02 -5.135585463745914042e-02
1.578684299999949125e+01 -7.599612068260014341e-02 -5.153100219046820307e-02
1.579184199999949101e+01 -7.625416318640564073e-02 -5.170674648503934684e-02
1.579684099999949076e+01 -7.651308573165933880e-02 -5.188308952096944843e-02
1.580183999999949052e+01 -7.677289131648087905e-02 -5.206003330435088339e-02
1.580683899999949027e+01 -7.703358294903416004e-02 -5.223757984758683331e-02
1.581183799999949002e+01 -7.729516364755885383e-02 -5.241573116940662080e-02
1.581683699999948978e+01 -7.755763644040211680e-02 -5.259448929488098889e-02
1.582183599999948953e+01 -7.782100436605032812e-02 -5.277385625543738051e-02
1.582683499999948928e+01 -7.808527047316089764e-02 -5.295383408887521792e-02
1.583183399999948904e+01 -7.835043782059411543e-02 -5.313442483938114053e-02
1.583683299999948879e+01 -7.861650947744519558e-02 -5.331563055754425656e-02
